movieId,index
1194612,4778
1219383,4779
1623897,4780
1594317,4781
1555252,4782
58302,4783
321428,4784
165068,4785
169456,4786
7181,4787
1001375,4788
1043197,4789
707172,4790
1631303,4791
103931,4792
447458,4793
494710,4794
57544,4795
1553835,4796
1563372,4797
1495184,4798
7551,4799
1550070,4800
1501010,4801
1519130,4802
1578333,4803
53880,4804
601,4805
1590929,4806
1524999,4807
1296484,4808
1611167,4809
1604908,4810
1618345,4811
1601597,4812
15464,4813
1635150,4814
1436237,4815
1258938,4816
1372725,4817
1601643,4818
1445363,4819
1520713,4820
1514464,4821
1642136,4822
77561,4823
1600672,4824
1329146,4825
572164,4826
1150478,4827
1577078,4828
1220566,4829
925256,4830
50247,4831
2460,4832
7504,4833
913049,4834
1608914,4835
683127,4836
1398911,4837
142968,4838
37735,4839
576174,4840
10451,4841
38167,4842
1648131,4843
3115,4844
1615714,4845
459377,4846
883719,4847
1630371,4848
1479090,4849
625452,4850
1310431,4851
837018,4852
15251,4853
648878,4854
629360,4855
1042834,4856
283330,4857
137113,4858
30794,4859
1646331,4860
989811,4861
308019,4862
162,4863
1601637,4864
117076,4865
115692,4866
715601,4867
1556467,4868
309486,4869
811949,4870
277895,4871
549938,4872
714730,4873
532789,4874
194083,4875
151875,4876
353637,4877
199547,4878
1625599,4879
278045,4880
490078,4881
496321,4882
392939,4883
148265,4884
1638379,4885
309126,4886
1151334,4887
66536,4888
1495040,4889
1601310,4890
363022,4891
117085,4892
764179,4893
280878,4894
929082,4895
1591638,4896
1514381,4897
655082,4898
1578118,4899
512924,4900
1590907,4901
1223747,4902
737055,4903
87995,4904
630669,4905
1421571,4906
212502,4907
823618,4908
14468,4909
1434543,4910
161792,4911
135199,4912
1623753,4913
947920,4914
1320404,4915
418657,4916
533148,4917
84533,4918
38220,4919
55658,4920
85985,4921
186747,4922
276935,4923
682401,4924
59262,4925
1642322,4926
106255,4927
1588846,4928
91310,4929
1510164,4930
426614,4931
192675,4932
888834,4933
1324988,4934
1070186,4935
676840,4936
507505,4937
316351,4938
1656949,4939
33504,4940
82688,4941
559969,4942
1650273,4943
373001,4944
1476745,4945
96424,4946
44514,4947
19718,4948
1620124,4949
991708,4950
1567803,4951
1494438,4952
1506038,4953
427997,4954
52629,4955
9367,4956
1651794,4957
17435,4958
1526356,4959
1651967,4960
1596529,4961
1493757,4962
1646687,4963
1599424,4964
99760,4965
552180,4966
1484422,4967
192591,4968
1652167,4969
1551242,4970
30131,4971
1530346,4972
48139,4973
13041,4974
1517438,4975
291523,4976
41311,4977
135696,4978
40933,4979
40996,4980
82775,4981
1364758,4982
676989,4983
149974,4984
210258,4985
1616297,4986
1562563,4987
703155,4988
894389,4989
1613650,4990
545481,4991
1484408,4992
931925,4993
341955,4994
1575289,4995
1546742,4996
526049,4997
1547450,4998
1538965,4999
678580,5000
41308,5001
41298,5002
1514775,5003
45192,5004
860720,5005
77680,5006
41004,5007
82779,5008
1576068,5009
296857,5010
647158,5011
349454,5012
588656,5013
127470,5014
1495602,5015
1657921,5016
117086,5017
879128,5018
140231,5019
1580395,5020
1612071,5021
1212271,5022
976573,5023
1035048,5024
1442538,5025
1093,5026
1309643,5027
10719,5028
1220559,5029
1022787,5030
88093,5031
535356,5032
1116207,5033
1090889,5034
7347,5035
47931,5036
1206008,5037
865826,5038
503114,5039
337674,5040
687706,5041
6007,5042
1615988,5043
22916,5044
160197,5045
1136387,5046
526078,5047
1531329,5048
614934,5049
1154215,5050
68724,5051
79787,5052
540709,5053
715931,5054
348141,5055
336808,5056
749051,5057
1557367,5058
1000438,5059
626872,5060
1015823,5061
974950,5062
554579,5063
1655523,5064
24402,5065
1363996,5066
333167,5067
10110,5068
505015,5069
413330,5070
249825,5071
1646160,5072
1644386,5073
78910,5074
369261,5075
987773,5076
66222,5077
329143,5078
1587511,5079
555314,5080
784581,5081
428378,5082
99122,5083
391616,5084
412583,5085
307002,5086
1183230,5087
568124,5088
4523,5089
131421,5090
761583,5091
1476520,5092
9946,5093
586961,5094
80274,5095
226857,5096
325385,5097
656159,5098
1188843,5099
243706,5100
153860,5101
340912,5102
253709,5103
798803,5104
181886,5105
522815,5106
115100,5107
9798,5108
306404,5109
1607934,5110
79354,5111
274083,5112
63810,5113
160255,5114
354931,5115
118628,5116
215330,5117
304218,5118
920758,5119
69416,5120
469349,5121
714712,5122
935530,5123
360648,5124
713545,5125
1200214,5126
332827,5127
497582,5128
280378,5129
542092,5130
280382,5131
565688,5132
359475,5133
1027014,5134
633146,5135
148284,5136
1844,5137
1513447,5138
1532091,5139
1625513,5140
1579744,5141
1277872,5142
116711,5143
1567006,5144
1579790,5145
77449,5146
1571138,5147
7299,5148
28272,5149
366232,5150
495360,5151
305237,5152
2486,5153
9268,5154
1528528,5155
849269,5156
889567,5157
462,5158
126319,5159
1625741,5160
1468229,5161
105825,5162
538340,5163
461846,5164
1546364,5165
1523378,5166
1637204,5167
1337592,5168
340540,5169
1192846,5170
921436,5171
1078744,5172
107846,5173
522681,5174
607844,5175
1325866,5176
327157,5177
1473251,5178
1544360,5179
418718,5180
257583,5181
1644114,5182
1489491,5183
322932,5184
1638374,5185
1511437,5186
1516610,5187
924206,5188
38,5189
1621165,5190
524434,5191
930892,5192
1259102,5193
1642276,5194
1464099,5195
855397,5196
1565427,5197
151363,5198
322718,5199
323685,5200
1475459,5201
1081053,5202
1184807,5203
947354,5204
87503,5205
1543150,5206
118451,5207
1438392,5208
843269,5209
1560919,5210
893694,5211
298945,5212
15137,5213
22843,5214
75629,5215
283566,5216
69582,5217
607310,5218
1466115,5219
372842,5220
429245,5221
53596,5222
68627,5223
253412,5224
1443959,5225
1378791,5226
21442,5227
42677,5228
401545,5229
1246211,5230
589194,5231
926630,5232
1016166,5233
741689,5234
545611,5235
1553679,5236
109428,5237
1212763,5238
1156125,5239
1474226,5240
943221,5241
1593022,5242
1613721,5243
637917,5244
264660,5245
1231767,5246
80145,5247
1551819,5248
533392,5249
838209,5250
1408208,5251
1293167,5252
1634768,5253
147441,5254
1233199,5255
366799,5256
1573286,5257
299054,5258
81774,5259
378774,5260
1233069,5261
1150622,5262
545609,5263
1552684,5264
76333,5265
1427838,5266
567646,5267
656263,5268
1266344,5269
49095,5270
574376,5271
345,5272
31417,5273
1586744,5274
563383,5275
224409,5276
245493,5277
566829,5278
278058,5279
428642,5280
1010276,5281
1429605,5282
1510113,5283
1211334,5284
352635,5285
911430,5286
566914,5287
802065,5288
385128,5289
1574627,5290
1514582,5291
131932,5292
667255,5293
1627065,5294
1652515,5295
966432,5296
878951,5297
1653637,5298
913893,5299
1606110,5300
435366,5301
23688,5302
716646,5303
769208,5304
754,5305
451995,5306
855435,5307
255827,5308
1175174,5309
1609349,5310
589978,5311
1777,5312
502,5313
18704,5314
1255847,5315
982159,5316
433422,5317
135531,5318
1559825,5319
1619730,5320
705203,5321
590162,5322
1044558,5323
985939,5324
11220,5325
1596310,5326
1608549,5327
1567555,5328
456165,5329
97548,5330
1382802,5331
690554,5332
1091181,5333
440617,5334
1043612,5335
215848,5336
342281,5337
402648,5338
377985,5339
8453,5340
33257,5341
495426,5342
5961,5343
1622724,5344
259316,5345
338952,5346
338953,5347
9738,5348
166424,5349
1979,5350
10315,5351
16306,5352
1421977,5353
462698,5354
1871,5355
1870,5356
1875,5357
25606,5358
831827,5359
1566679,5360
1613591,5361
282030,5362
1595825,5363
10997,5364
143639,5365
1835,5366
275,5367
1032553,5368
316930,5369
1107083,5370
1299454,5371
461789,5372
302953,5373
423410,5374
19624,5375
297292,5376
13804,5377
82992,5378
384018,5379
51497,5380
755679,5381
385687,5382
1261504,5383
47211,5384
28478,5385
45535,5386
10998,5387
369443,5388
52418,5389
1280875,5390
283984,5391
390634,5392
390635,5393
955496,5394
493123,5395
989326,5396
1159206,5397
587272,5398
668742,5399
1030076,5400
1262748,5401
112318,5402
1053587,5403
10728,5404
1575878,5405
1257973,5406
793602,5407
1422735,5408
1232933,5409
15097,5410
1878,5411
1554131,5412
1578007,5413
1566231,5414
293299,5415
1395661,5416
1637561,5417
263569,5418
1529883,5419
13012,5420
1123516,5421
961587,5422
1270052,5423
455761,5424
511642,5425
653127,5426
1467005,5427
71138,5428
935508,5429
935505,5430
773804,5431
399905,5432
417974,5433
1231914,5434
1377377,5435
52424,5436
440399,5437
544089,5438
364689,5439
5595,5440
800085,5441
118032,5442
9377,5443
1563520,5444
1651764,5445
595280,5446
11431,5447
773543,5448
467649,5449
14811,5450
1579271,5451
352787,5452
341174,5453
337167,5454
216015,5455
1618784,5456
550,5457
1213076,5458
347807,5459
784651,5460
21115,5461
42721,5462
317903,5463
161064,5464
59347,5465
852438,5466
9532,5467
574475,5468
647,5469
351947,5470
1621822,5471
631882,5472
522402,5473
1156292,5474
127380,5475
1339588,5476
64882,5477
1172510,5478
12,5479
1233094,5480
473281,5481
1651867,5482
1255369,5483
1495815,5484
776538,5485
1428862,5486
4934,5487
645985,5488
1626185,5489
326927,5490
14438,5491
431819,5492
5910,5493
1368,5494
1018195,5495
1240625,5496
1612012,5497
942899,5498
597094,5499
369972,5500
1418780,5501
1639732,5502
102391,5503
800151,5504
850141,5505
607836,5506
1064517,5507
19877,5508
180651,5509
376047,5510
9343,5511
381356,5512
527641,5513
507089,5514
1228246,5515
54225,5516
450126,5517
1474247,5518
56666,5519
1412640,5520
91950,5521
1579561,5522
1326692,5523
626332,5524
330503,5525
1039890,5526
896453,5527
535,5528
1571830,5529
680770,5530
141028,5531
1162639,5532
10180,5533
1437703,5534
1177908,5535
87502,5536
813360,5537
10122,5538
9315,5539
1639168,5540
43949,5541
46918,5542
1357349,5543
1555692,5544
823219,5545
744732,5546
749228,5547
1099951,5548
547209,5549
1555872,5550
349498,5551
1555870,5552
1555881,5553
256591,5554
1569754,5555
1617290,5556
1236197,5557
1625317,5558
1144443,5559
743815,5560
1614400,5561
303193,5562
1103593,5563
467634,5564
757329,5565
117322,5566
168208,5567
23832,5568
1565432,5569
1422117,5570
1610276,5571
699,5572
938,5573
258751,5574
280019,5575
1379885,5576
358559,5577
569267,5578
1174128,5579
1450527,5580
5000,5581
96222,5582
133336,5583
75745,5584
426558,5585
1576746,5586
359724,5587
676792,5588
1423352,5589
1512125,5590
1599294,5591
1653944,5592
1615323,5593
1587195,5594
488623,5595
1465063,5596
1081676,5597
13,5598
662880,5599
729792,5600
1098006,5601
977875,5602
330218,5603
1293244,5604
361913,5605
5,5606
1274292,5607
712,5608
1654844,5609
1630533,5610
198249,5611
791333,5612
1641315,5613
970760,5614
654650,5615
1639120,5616
51048,5617
1039026,5618
595723,5619
529414,5620
1651982,5621
1062722,5622
1550678,5623
1639960,5624
1114072,5625
377263,5626
1157322,5627
569494,5628
236584,5629
1125257,5630
136,5631
1041054,5632
1498287,5633
650033,5634
167581,5635
1243650,5636
932209,5637
550988,5638
666603,5639
372443,5640
1018308,5641
1589211,5642
889136,5643
1646,5644
1568809,5645
722083,5646
11183,5647
33701,5648
21435,5649
1289888,5650
273169,5651
573,5652
1638355,5653
1090374,5654
1602372,5655
132622,5656
1633,5657
1314398,5658
19635,5659
20071,5660
1630342,5661
700979,5662
671502,5663
660653,5664
695194,5665
238010,5666
108248,5667
359559,5668
50544,5669
1239655,5670
352162,5671
1641699,5672
755,5673
441168,5674
83389,5675
1191876,5676
1538251,5677
1608982,5678
13492,5679
109445,5680
330457,5681
896499,5682
62910,5683
37004,5684
281730,5685
1027307,5686
199139,5687
805785,5688
766900,5689
454776,5690
430259,5691
563067,5692
1439660,5693
1072296,5694
600,5695
71652,5696
382598,5697
1073345,5698
426285,5699
14003,5700
960704,5701
960700,5702
80518,5703
7552,5704
1556,5705
853944,5706
1403737,5707
1310830,5708
786892,5709
168259,5710
1592032,5711
228150,5712
411135,5713
1242265,5714
1478082,5715
19585,5716
794362,5717
72559,5718
14869,5719
1649866,5720
1619281,5721
998944,5722
998893,5723
59571,5724
396263,5725
1581974,5726
1135873,5727
1630588,5728
1630590,5729
1607399,5730
1297842,5731
1582873,5732
1587672,5733
827709,5734
796758,5735
224568,5736
691704,5737
1046083,5738
886385,5739
1630661,5740
369485,5741
418652,5742
337876,5743
111836,5744
1280282,5745
696374,5746
724089,5747
761053,5748
1215191,5749
408322,5750
885331,5751
80156,5752
1604969,5753
376825,5754
611054,5755
401027,5756
1513059,5757
310803,5758
874763,5759
59900,5760
1287594,5761
1580513,5762
1460115,5763
336104,5764
1181096,5765
423976,5766
985667,5767
306383,5768
359479,5769
66505,5770
536239,5771
479491,5772
720648,5773
956704,5774
629321,5775
806096,5776
1529633,5777
60740,5778
811944,5779
445571,5780
553456,5781
100270,5782
1616059,5783
1205851,5784
54433,5785
195474,5786
80994,5787
569113,5788
763118,5789
1172937,5790
307221,5791
1226908,5792
1034155,5793
1041319,5794
762135,5795
238661,5796
786567,5797
424884,5798
192671,5799
1607120,5800
81050,5801
23782,5802
78596,5803
260318,5804
515832,5805
819760,5806
46428,5807
1600709,5808
854194,5809
1320752,5810
297721,5811
168117,5812
117092,5813
1171693,5814
3131,5815
705701,5816
117691,5817
126400,5818
1316070,5819
264183,5820
38440,5821
493981,5822
1012977,5823
40122,5824
1587937,5825
664332,5826
1581218,5827
641205,5828
56832,5829
74135,5830
922687,5831
225143,5832
41115,5833
847995,5834
19636,5835
774456,5836
1566059,5837
270916,5838
8920,5839
973579,5840
1555847,5841
721794,5842
1203245,5843
1505947,5844
678466,5845
1113470,5846
1186312,5847
72051,5848
1092654,5849
86666,5850
1205225,5851
1580775,5852
760981,5853
959163,5854
782,5855
111057,5856
62324,5857
1367125,5858
434395,5859
887081,5860
667986,5861
422593,5862
635640,5863
702900,5864
1597643,5865
1620023,5866
1097586,5867
655858,5868
552061,5869
540468,5870
148808,5871
245492,5872
1250852,5873
91692,5874
911645,5875
1137123,5876
279464,5877
69664,5878
30688,5879
457829,5880
412101,5881
453405,5882
1442947,5883
1147867,5884
280612,5885
1492435,5886
66530,5887
673383,5888
848198,5889
400247,5890
1431043,5891
1618208,5892
649956,5893
353037,5894
442622,5895
745264,5896
1645000,5897
274855,5898
154311,5899
13929,5900
8016,5901
252444,5902
1166580,5903
419430,5904
11665,5905
436827,5906
367778,5907
1511853,5908
121055,5909
1356454,5910
1019603,5911
1249926,5912
14070,5913
69636,5914
494836,5915
647066,5916
1372059,5917
493960,5918
1203198,5919
192097,5920
790993,5921
1518845,5922
1608671,5923
687601,5924
331362,5925
445995,5926
278184,5927
1311912,5928
63671,5929
511709,5930
100702,5931
118632,5932
1376820,5933
648965,5934
71308,5935
381298,5936
1447109,5937
15766,5938
63647,5939
1158378,5940
1585720,5941
1040194,5942
251,5943
1418308,5944
1030588,5945
1451867,5946
86541,5947
77823,5948
842033,5949
1250,5950
687259,5951
601643,5952
1373085,5953
1373984,5954
1111985,5955
142284,5956
1241624,5957
9323,5958
315837,5959
14092,5960
12140,5961
196750,5962
212168,5963
240341,5964
18874,5965
334376,5966
1612530,5967
620,5968
43074,5969
2978,5970
425909,5971
967847,5972
1469839,5973
852222,5974
1214469,5975
51216,5976
232794,5977
1148402,5978
1078581,5979
1578473,5980
347580,5981
400928,5982
22683,5983
623545,5984
1253070,5985
121872,5986
999696,5987
744676,5988
1530941,5989
189800,5990
177262,5991
500247,5992
1074591,5993
1461058,5994
1223142,5995
1488234,5996
801335,5997
1647045,5998
689308,5999
1388338,6000
266082,6001
1108828,6002
456467,6003
1609620,6004
1646064,6005
278736,6006
677077,6007
1148137,6008
1496262,6009
632632,6010
1588420,6011
98,6012
558449,6013
1499984,6014
1109287,6015
450465,6016
661374,6017
1622824,6018
1341422,6019
1596443,6020
521122,6021
160068,6022
264401,6023
1422101,6024
1645229,6025
45772,6026
191562,6027
648337,6028
50093,6029
627194,6030
1140299,6031
631132,6032
234844,6033
1508701,6034
26153,6035
1372160,6036
890980,6037
428493,6038
269820,6039
863931,6040
322334,6041
416186,6042
81051,6043
755450,6044
134474,6045
441182,6046
402109,6047
804277,6048
1678,6049
124905,6050
929,6051
39256,6052
10643,6053
12636,6054
940721,6055
1679,6056
1589002,6057
18289,6058
12561,6059
19336,6060
39464,6061
36679,6062
399566,6063
1326013,6064
38582,6065
6593,6066
39468,6067
39264,6068
39465,6069
39466,6070
960638,6071
1436130,6072
823464,6073
36243,6074
492719,6075
15767,6076
373571,6077
449574,6078
536115,6079
39469,6080
4031,6081
38963,6082
1657016,6083
1612279,6084
851999,6085
1298288,6086
30066,6087
1222140,6088
67677,6089
478682,6090
436830,6091
863539,6092
879913,6093
47707,6094
1642205,6095
1171462,6096
1397201,6097
743867,6098
500699,6099
710,6100
838657,6101
252720,6102
507574,6103
884971,6104
63469,6105
235984,6106
511640,6107
44978,6108
1214368,6109
472123,6110
14546,6111
19670,6112
1274089,6113
1451275,6114
210577,6115
9679,6116
770,6117
1131007,6118
508642,6119
1259024,6120
1381027,6121
1422096,6122
159434,6123
1114967,6124
436019,6125
575320,6126
277839,6127
1229446,6128
802166,6129
1119449,6130
28276,6131
1296404,6132
643534,6133
1090969,6134
292623,6135
1191582,6136
1652218,6137
489,6138
663485,6139
1073336,6140
769,6141
540189,6142
302158,6143
811946,6144
619441,6145
1165910,6146
73533,6147
1481111,6148
1563571,6149
1585399,6150
267618,6151
842347,6152
1558625,6153
279449,6154
510040,6155
623261,6156
943514,6157
531025,6158
281403,6159
280334,6160
1629164,6161
237305,6162
1300879,6163
505677,6164
1306884,6165
658697,6166
1484127,6167
495223,6168
356158,6169
185787,6170
465378,6171
1591090,6172
663457,6173
462350,6174
295590,6175
339863,6176
528613,6177
531021,6178
1191610,6179
860424,6180
12487,6181
1558568,6182
829629,6183
391552,6184
599440,6185
525765,6186
351595,6187
48769,6188
13223,6189
980489,6190
777,6191
220714,6192
638605,6193
105506,6194
727967,6195
1089218,6196
1372178,6197
1623927,6198
415161,6199
579853,6200
237335,6201
499255,6202
12477,6203
49047,6204
537895,6205
1654288,6206
621,6207
1644829,6208
403862,6209
1563109,6210
974250,6211
307564,6212
181930,6213
490132,6214
466708,6215
30043,6216
95482,6217
44912,6218
795607,6219
1643907,6220
524047,6221
840464,6222
85768,6223
927,6224
1206057,6225
1604591,6226
276856,6227
1657041,6228
564728,6229
1329467,6230
1490328,6231
1249508,6232
1574083,6233
27297,6234
845264,6235
137,6236
1459745,6237
1648935,6238
38365,6239
109418,6240
1090566,6241
1618018,6242
882098,6243
348118,6244
1513730,6245
116538,6246
1520844,6247
1040137,6248
1498278,6249
118340,6250
283995,6251
447365,6252
633942,6253
459327,6254
117093,6255
464599,6256
80484,6257
555604,6258
675592,6259
844069,6260
961033,6261
18334,6262
666353,6263
254420,6264
21625,6265
393652,6266
161043,6267
611356,6268
463958,6269
1407954,6270
38745,6271
406025,6272
491625,6273
873695,6274
745479,6275
515853,6276
330505,6277
974025,6278
165076,6279
529210,6280
319832,6281
66359,6282
295811,6283
342876,6284
86146,6285
425741,6286
250551,6287
181929,6288
927586,6289
174877,6290
603448,6291
1558221,6292
645489,6293
1450529,6294
1062907,6295
23609,6296
868660,6297
408014,6298
1321705,6299
411054,6300
21906,6301
1141144,6302
598017,6303
1518070,6304
1652094,6305
804916,6306
15772,6307
280254,6308
447965,6309
1568485,6310
762018,6311
66260,6312
927223,6313
1632710,6314
1068394,6315
1238164,6316
882569,6317
1100071,6318
1091163,6319
41518,6320
956733,6321
272687,6322
574830,6323
256057,6324
36928,6325
1243006,6326
1012201,6327
1634356,6328
1513064,6329
1405501,6330
1373952,6331
1573049,6332
1573062,6333
1354550,6334
986097,6335
811945,6336
678391,6337
1458477,6338
1060046,6339
204342,6340
1615792,6341
890513,6342
102207,6343
1609371,6344
1325256,6345
1609393,6346
1165216,6347
1412811,6348
60098,6349
303387,6350
698735,6351
1655049,6352
511415,6353
28178,6354
31743,6355
1530817,6356
662231,6357
1020330,6358
324786,6359
1063633,6360
46385,6361
1554016,6362
280795,6363
1593350,6364
278221,6365
1417808,6366
1568812,6367
1250841,6368
1212403,6369
1623966,6370
299139,6371
1231880,6372
945969,6373
679247,6374
413884,6375
1652991,6376
1635176,6377
1118370,6378
23848,6379
280184,6380
1205656,6381
948,6382
424139,6383
305649,6384
1625315,6385
75217,6386
1554739,6387
619865,6388
499238,6389
339367,6390
1555823,6391
1587048,6392
1019361,6393
493954,6394
858024,6395
229304,6396
1522719,6397
794190,6398
32157,6399
8960,6400
1632294,6401
1621998,6402
736720,6403
301115,6404
1637319,6405
9740,6406
588108,6407
25597,6408
60304,6409
869760,6410
1555825,6411
66520,6412
793998,6413
657955,6414
1392524,6415
53023,6416
95910,6417
121936,6418
81060,6419
406042,6420
1303034,6421
920736,6422
790037,6423
199160,6424
440021,6425
215353,6426
27154,6427
399031,6428
303281,6429
9836,6430
1263256,6431
202721,6432
277432,6433
495865,6434
1282440,6435
1611163,6436
1518247,6437
640340,6438
540263,6439
402217,6440
1417941,6441
296527,6442
312558,6443
157800,6444
439977,6445
85836,6446
314690,6447
14537,6448
335457,6449
741397,6450
610251,6451
654739,6452
99387,6453
887360,6454
81061,6455
1049787,6456
1555145,6457
727121,6458
409388,6459
179413,6460
280195,6461
916963,6462
269804,6463
1627109,6464
1513982,6465
536045,6466
40167,6467
1040718,6468
1318736,6469
672,6470
12444,6471
12445,6472
674,6473
767,6474
675,6475
671,6476
673,6477
1644807,6478
1483089,6479
11787,6480
251626,6481
695969,6482
30321,6483
1639538,6484
461707,6485
1485705,6486
109907,6487
282346,6488
361131,6489
501192,6490
866149,6491
1187848,6492
1413535,6493
715829,6494
68758,6495
68252,6496
1562574,6497
285381,6498
668489,6499
1630768,6500
268860,6501
199851,6502
608062,6503
1275797,6504
276480,6505
243855,6506
1001987,6507
1275581,6508
1616685,6509
398920,6510
45404,6511
10184,6512
735855,6513
249798,6514
852358,6515
1626386,6516
1595893,6517
749170,6518
308610,6519
1160981,6520
253513,6521
1504256,6522
437078,6523
1302916,6524
927836,6525
953535,6526
51241,6527
41211,6528
863149,6529
949,6530
972897,6531
718578,6532
64979,6533
37502,6534
11827,6535
441862,6536
612806,6537
1635490,6538
944931,6539
1527180,6540
640052,6541
1234698,6542
186935,6543
604945,6544
1487,6545
11253,6546
1087822,6547
1088434,6548
20365,6549
277875,6550
1546090,6551
39347,6552
496698,6553
1231868,6554
856193,6555
62439,6556
517508,6557
900014,6558
1062841,6559
1566674,6560
582685,6561
1239991,6562
280259,6563
369823,6564
393825,6565
732845,6566
604605,6567
494061,6568
40580,6569
1624224,6570
108972,6571
104524,6572
1182199,6573
1382513,6574
10705,6575
152601,6576
970231,6577
615165,6578
1550117,6579
1001030,6580
1564895,6581
21614,6582
1514055,6583
11970,6584
184315,6585
123359,6586
1644425,6587
1114751,6588
493922,6589
1138194,6590
117198,6591
809529,6592
358996,6593
617385,6594
467347,6595
852357,6596
141929,6597
602464,6598
741354,6599
30613,6600
925623,6601
1606416,6602
14430,6603
375872,6604
812031,6605
958182,6606
596054,6607
134215,6608
271200,6609
527436,6610
1531852,6611
331298,6612
1172577,6613
1609896,6614
922849,6615
464979,6616
60579,6617
803736,6618
4157,6619
1314279,6620
290565,6621
1068452,6622
1582440,6623
68457,6624
793058,6625
2462,6626
493623,6627
52632,6628
258755,6629
936245,6630
381284,6631
1292315,6632
1609432,6633
457332,6634
1260893,6635
214209,6636
1629328,6637
421914,6638
1154286,6639
1461181,6640
38256,6641
949709,6642
8222,6643
1643339,6644
30974,6645
288,6646
11887,6647
203101,6648
543753,6649
10226,6650
1067719,6651
378584,6652
3403,6653
12493,6654
1242434,6655
252841,6656
188710,6657
899248,6658
1566677,6659
1147710,6660
1479953,6661
1603472,6662
284135,6663
465074,6664
468253,6665
98631,6666
180680,6667
819766,6668
1581979,6669
875389,6670
456570,6671
81460,6672
304984,6673
19936,6674
271724,6675
1654387,6676
1639824,6677
5544,6678
1604459,6679
251218,6680
1016021,6681
749845,6682
47655,6683
1490689,6684
1624635,6685
1298116,6686
974635,6687
568320,6688
8488,6689
279109,6690
237735,6691
276863,6692
1129923,6693
604362,6694
499732,6695
1415690,6696
1430077,6697
1245399,6698
1576696,6699
1418569,6700
337960,6701
1016006,6702
853689,6703
724109,6704
159630,6705
273886,6706
13311,6707
9383,6708
821133,6709
80015,6710
339861,6711
11375,6712
122191,6713
426338,6714
988228,6715
1079310,6716
1381151,6717
437310,6718
103328,6719
793387,6720
978442,6721
530276,6722
305247,6723
885312,6724
228161,6725
62320,6726
771,6727
772,6728
963074,6729
1594313,6730
1299061,6731
1227739,6732
306469,6733
598440,6734
1471345,6735
1485085,6736
1094647,6737
605193,6738
339331,6739
1607762,6740
284436,6741
219423,6742
469718,6743
439613,6744
1339173,6745
1149504,6746
1606507,6747
9354,6748
1320420,6749
46386,6750
955971,6751
624026,6752
201231,6753
1100069,6754
879,6755
50359,6756
255709,6757
1025525,6758
1084910,6759
1028684,6760
1327819,6761
220265,6762
51540,6763
133985,6764
199771,6765
242441,6766
1437698,6767
12222,6768
1508924,6769
1355227,6770
1428284,6771
1594863,6772
602463,6773
61429,6774
490767,6775
1447004,6776
1147777,6777
495420,6778
1319895,6779
384680,6780
599333,6781
4638,6782
318256,6783
387810,6784
1004057,6785
1378018,6786
252067,6787
22510,6788
92321,6789
205,6790
413727,6791
76492,6792
159824,6793
400155,6794
585083,6795
535550,6796
1228569,6797
25623,6798
1568826,6799
1433545,6800
1591334,6801
547404,6802
84427,6803
1549722,6804
1257567,6805
438070,6806
1362514,6807
425650,6808
226327,6809
58051,6810
263461,6811
85052,6812
391779,6813
611748,6814
1146210,6815
647087,6816
724890,6817
1629062,6818
739366,6819
1612386,6820
1624611,6821
495213,6822
641501,6823
1596457,6824
5070,6825
1567576,6826
270593,6827
1624523,6828
8871,6829
467796,6830
737526,6831
527246,6832
1103621,6833
467905,6834
1210732,6835
1637484,6836
282153,6837
1087192,6838
10191,6839
82702,6840
638507,6841
166428,6842
189150,6843
1383527,6844
1312056,6845
1569878,6846
4935,6847
116227,6848
1387743,6849
653221,6850
1314784,6851
387262,6852
1508926,6853
256161,6854
287986,6855
1640411,6856
772515,6857
264419,6858
1454680,6859
44826,6860
164456,6861
20364,6862
245690,6863
242313,6864
1073623,6865
1927,6866
188284,6867
65954,6868
46387,6869
465140,6870
5319,6871
807533,6872
923152,6873
54814,6874
411970,6875
833103,6876
320803,6877
304253,6878
1621564,6879
285753,6880
62883,6881
384993,6882
4253,6883
41114,6884
90634,6885
359364,6886
676839,6887
1568964,6888
420835,6889
1470269,6890
11129,6891
459267,6892
988402,6893
499360,6894
1268127,6895
48569,6896
1340326,6897
797308,6898
276928,6899
165404,6900
273505,6901
1623092,6902
1019939,6903
21184,6904
531010,6905
988251,6906
1569360,6907
727340,6908
1065299,6909
938890,6910
371645,6911
1032081,6912
211755,6913
239523,6914
1450097,6915
325892,6916
2882,6917
1305717,6918
1397335,6919
1387382,6920
449891,6921
1093237,6922
154366,6923
565278,6924
705861,6925
214910,6926
1574355,6927
97438,6928
945415,6929
616870,6930
265991,6931
419245,6932
1166569,6933
1622423,6934
1513303,6935
1083318,6936
1513274,6937
1513289,6938
1342060,6939
1399696,6940
511679,6941
263471,6942
709056,6943
157560,6944
63467,6945
32015,6946
1119090,6947
1575782,6948
1255582,6949
202456,6950
1118700,6951
71562,6952
1046183,6953
6479,6954
1619362,6955
127294,6956
1235922,6957
515841,6958
46529,6959
10950,6960
1598865,6961
1298792,6962
276624,6963
1247816,6964
1501204,6965
1606512,6966
1405769,6967
574370,6968
470524,6969
1192578,6970
68941,6971
1520822,6972
437542,6973
490189,6974
1642671,6975
355196,6976
1594701,6977
444291,6978
1621405,6979
1557891,6980
40777,6981
1087421,6982
1568593,6983
1568865,6984
1634442,6985
26280,6986
525903,6987
1083433,6988
1595678,6989
288414,6990
1274134,6991
